LCLASSCODE,LCLASSNAME,MCLASSCODE,MCLASSNAME,SCLASSCODE,SCLASSNAME
82,냉동 해면패류,8210,조개,821062,접시조개
82,냉동 해면패류,8210,조개,821063,대양조개
82,냉동 해면패류,8210,조개,821097,동죽(수입)
82,냉동 해면패류,8210,조개,821098,조개(수입)
82,냉동 해면패류,8210,조개,821099,기타
82,냉동 해면패류,8211,홍합,821101,깐홍합
82,냉동 해면패류,8211,홍합,821102,진주담치
82,냉동 해면패류,8211,홍합,821103,왜홍합
82,냉동 해면패류,8211,홍합,821104,털담치
82,냉동 해면패류,8211,홍합,821105,종밋
82,냉동 해면패류,8211,홍합,821198,홍합(수입)
82,냉동 해면패류,8211,홍합,821199,기타
82,냉동 해면패류,8212,해락,821201,깐해락
82,냉동 해면패류,8212,해락,821202,해락
82,냉동 해면패류,8212,해락,821298,해락(수입)
82,냉동 해면패류,8212,해락,821299,기타
82,냉동 해면패류,8213,우렁이,821301,깐우렁이
82,냉동 해면패류,8213,우렁이,821302,큰구슬우렁이
82,냉동 해면패류,8213,우렁이,821303,구슬우렁이
82,냉동 해면패류,8213,우렁이,821398,우렁이(수입)
82,냉동 해면패류,8213,우렁이,821399,기타
82,냉동 해면패류,8214,개아지살,821401,개아지살
82,냉동 해면패류,8214,개아지살,821402,가리비
82,냉동 해면패류,8214,개아지살,821403,키조개
82,냉동 해면패류,8214,개아지살,821498,개아지살(수입)
82,냉동 해면패류,8214,개아지살,821499,기타
83,냉동 해면갑각류,8301,가재,830101,갯가재
83,냉동 해면갑각류,8301,가재,830102,바다가재
83,냉동 해면갑각류,8301,가재,830103,뿔가재
83,냉동 해면갑각류,8301,가재,830104,가시갯가재
83,냉동 해면갑각류,8301,가재,830105,가위갯가재
83,냉동 해면갑각류,8301,가재,830198,가재(수입)
83,냉동 해면갑각류,8301,가재,830199,기타
83,냉동 해면갑각류,8302,게,830201,대게
83,냉동 해면갑각류,8302,게,830202,돌게
83,냉동 해면갑각류,8302,게,830203,방게
83,냉동 해면갑각류,8302,게,830204,붉은대게
83,냉동 해면갑각류,8302,게,830205,수꽃게
83,냉동 해면갑각류,8302,게,830206,암꽃게
83,냉동 해면갑각류,8302,게,830207,왕게
83,냉동 해면갑각류,8302,게,830208,칡게
83,냉동 해면갑각류,8302,게,830209,털게
83,냉동 해면갑각류,8302,게,830210,가시투성왕게
83,냉동 해면갑각류,8302,게,830211,납작게
83,냉동 해면갑각류,8302,게,830212,달랑게
83,냉동 해면갑각류,8302,게,830213,닭게
83,냉동 해면갑각류,8302,게,830214,던지네스게
83,냉동 해면갑각류,8302,게,830215,두점박이민꽃게
83,냉동 해면갑각류,8302,게,830216,맹그로브게
83,냉동 해면갑각류,8302,게,830217,물맞이게
83,냉동 해면갑각류,8302,게,830218,민꽃게
83,냉동 해면갑각류,8302,게,830219,범게
83,냉동 해면갑각류,8302,게,830220,소라게
83,냉동 해면갑각류,8302,게,830221,여섯갈래민꽃게
83,냉동 해면갑각류,8302,게,830222,은행게
83,냉동 해면갑각류,8302,게,830223,점박이꽃게
83,냉동 해면갑각류,8302,게,830224,조나게
83,냉동 해면갑각류,8302,게,830225,청색꽃게
83,냉동 해면갑각류,8302,게,830226,청색왕게
83,냉동 해면갑각류,8302,게,830227,코코넛게
83,냉동 해면갑각류,8302,게,830228,톱날꽃게
83,냉동 해면갑각류,8302,게,830229,왕밤송이게
83,냉동 해면갑각류,8302,게,830230,왕밤송이게
83,냉동 해면갑각류,8302,게,830298,게(수입)
83,냉동 해면갑각류,8302,게,830299,기타
83,냉동 해면갑각류,8303,새우,830301,대하
83,냉동 해면갑각류,8303,새우,830302,중하
83,냉동 해면갑각류,8303,새우,830303,꽃새우
83,냉동 해면갑각류,8303,새우,830304,남빙양새우
83,냉동 해면갑각류,8303,새우,830305,닭새우
83,냉동 해면갑각류,8303,새우,830306,보리새우
83,냉동 해면갑각류,8303,새우,830307,분홍새우
83,냉동 해면갑각류,8303,새우,830308,젓새우
83,냉동 해면갑각류,8303,새우,830309,가시발새우
83,냉동 해면갑각류,8303,새우,830310,긴발새우
83,냉동 해면갑각류,8303,새우,830311,긴집게발새우
83,냉동 해면갑각류,8303,새우,830312,네점발빨간새우
83,냉동 해면갑각류,8303,새우,830313,도화새우
83,냉동 해면갑각류,8303,새우,830314,말새우
83,냉동 해면갑각류,8303,새우,830315,무지개새우
83,냉동 해면갑각류,8303,새우,830316,민새우
83,냉동 해면갑각류,8303,새우,830317,바나나새우
83,냉동 해면갑각류,8303,새우,830318,백새우
83,냉동 해면갑각류,8303,새우,830319,부채새우
83,냉동 해면갑각류,8303,새우,830320,북쪽분홍새우
83,냉동 해면갑각류,8303,새우,830321,산모양깔깔새우
83,냉동 해면갑각류,8303,새우,830322,석모자주새우
83,냉동 해면갑각류,8303,새우,830323,적새우
83,냉동 해면갑각류,8303,새우,830324,참새우
83,냉동 해면갑각류,8303,새우,830325,철모새우
83,냉동 해면갑각류,8303,새우,830326,파라다이스새우
83,냉동 해면갑각류,8303,새우,830327,펄닭새우
83,냉동 해면갑각류,8303,새우,830328,홍다리얼룩새우
83,냉동 해면갑각류,8303,새우,830329,진흙새우
83,냉동 해면갑각류,8303,새우,830330,혹진흙새우
83,냉동 해면갑각류,8303,새우,830331,가시배새우
83,냉동 해면갑각류,8303,새우,830332,그라비새우
83,냉동 해면갑각류,8303,새우,830333,자주새우
83,냉동 해면갑각류,8303,새우,830334,마루자주새우
83,냉동 해면갑각류,8303,새우,830335,대롱수염새우
83,냉동 해면갑각류,8303,새우,830336,물렁가시붉은새우
83,냉동 해면갑각류,8303,새우,830337,부새우
83,냉동 해면갑각류,8303,새우,830338,흰다리새우
83,냉동 해면갑각류,8303,새우,830398,새우(수입)
83,냉동 해면갑각류,8303,새우,830399,기타
84,냉동 해면연체류,8401,갑오징어,840101,무늬오징어
84,냉동 해면연체류,8401,갑오징어,840102,쇠오징어
84,냉동 해면연체류,8401,갑오징어,840103,갈색갑오징어
84,냉동 해면연체류,8401,갑오징어,840104,꼬마갑오징어
84,냉동 해면연체류,8401,갑오징어,840105,참갑오징어
84,냉동 해면연체류,8401,갑오징어,840106,두점갑오징어
84,냉동 해면연체류,8401,갑오징어,840107,쌍봉갑오징어
84,냉동 해면연체류,8401,갑오징어,840108,긴다리갑오징어
84,냉동 해면연체류,8401,갑오징어,840109,입술무늬갑오징어
84,냉동 해면연체류,8401,갑오징어,840110,바늘갑오징어
84,냉동 해면연체류,8401,갑오징어,840111,붉갑오징어
84,냉동 해면연체류,8401,갑오징어,840112,표범갑오징어
84,냉동 해면연체류,8401,갑오징어,840113,납작갑오징어
84,냉동 해면연체류,8401,갑오징어,840114,거미갑오징어
84,냉동 해면연체류,8401,갑오징어,840115,넓은붉갑오징어
84,냉동 해면연체류,8401,갑오징어,840116,꽃갑오징어
84,냉동 해면연체류,8401,갑오징어,840117,쇠갑오징어
84,냉동 해면연체류,8401,갑오징어,840198,갑오징어(수입)
84,냉동 해면연체류,8401,갑오징어,840199,기타
84,냉동 해면연체류,8402,꼴뚜기,840201,창꼴뚜기
84,냉동 해면연체류,8402,꼴뚜기,840202,화살꼴뚜기
84,냉동 해면연체류,8402,꼴뚜기,840203,귀꼴뚜기
84,냉동 해면연체류,8402,꼴뚜기,840204,한치꼴뚜기
84,냉동 해면연체류,8402,꼴뚜기,840205,부도창꼴뚜기
84,냉동 해면연체류,8402,꼴뚜기,840206,참꼴뚜기
84,냉동 해면연체류,8402,꼴뚜기,840207,반원니꼴뚜기
84,냉동 해면연체류,8402,꼴뚜기,840208,꼬마꼴뚜기
84,냉동 해면연체류,8402,꼴뚜기,840209,흰꼴뚜기
84,냉동 해면연체류,8402,꼴뚜기,840298,꼴뚜기(수입)
84,냉동 해면연체류,8402,꼴뚜기,840299,기타
84,냉동 해면연체류,8403,오징어,840301,살오징어
84,냉동 해면연체류,8403,오징어,840302,빨강오징어
84,냉동 해면연체류,8403,오징어,840303,아르헨티나오징어
84,냉동 해면연체류,8403,오징어,840304,아메리카대왕오징어
84,냉동 해면연체류,8403,오징어,840305,웰링턴오징어
84,냉동 해면연체류,8403,오징어,840306,넓적창오징어
84,냉동 해면연체류,8403,오징어,840307,반원니오징어
84,냉동 해면연체류,8403,오징어,840308,키오징어
84,냉동 해면연체류,8403,오징어,840309,흰오징어
84,냉동 해면연체류,8403,오징어,840310,매오징어
84,냉동 해면연체류,8403,오징어,840311,왕손톱오징어
84,냉동 해면연체류,8403,오징어,840312,손톱오징어
84,냉동 해면연체류,8403,오징어,840313,갈고리흰오징어
84,냉동 해면연체류,8403,오징어,840314,팔완향오징어
84,냉동 해면연체류,8403,오징어,840315,남방살오징어
84,냉동 해면연체류,8403,오징어,840316,지느러미오징어
84,냉동 해면연체류,8403,오징어,840317,귀오징어
84,냉동 해면연체류,8403,오징어,840318,주머니귀오징어
84,냉동 해면연체류,8403,오징어,840319,좀귀오징어
84,냉동 해면연체류,8403,오징어,840320,투구귀오징어
84,냉동 해면연체류,8403,오징어,840321,투구귀오징어
84,냉동 해면연체류,8403,오징어,840398,오징어(수입)
84,냉동 해면연체류,8403,오징어,840399,기타
84,냉동 해면연체류,8404,문어,840401,대문어
84,냉동 해면연체류,8404,문어,840402,백문어
84,냉동 해면연체류,8404,문어,840403,참문어
84,냉동 해면연체류,8404,문어,840404,피문어
84,냉동 해면연체류,8404,문어,840405,왜문어
84,냉동 해면연체류,8404,문어,840406,보라문어
84,냉동 해면연체류,8404,문어,840407,조개낙지
84,냉동 해면연체류,8404,문어,840408,집낙지
84,냉동 해면연체류,8404,문어,840409,문어
84,냉동 해면연체류,8404,문어,840498,문어(수입)
84,냉동 해면연체류,8404,문어,840499,기타
84,냉동 해면연체류,8405,화살오징어,840501,화살오징어
84,냉동 해면연체류,8405,화살오징어,840598,화살오징어(수입)
84,냉동 해면연체류,8405,화살오징어,840599,기타
84,냉동 해면연체류,8406,낙지,840601,낙지
84,냉동 해면연체류,8406,낙지,840698,낙지(수입)
84,냉동 해면연체류,8406,낙지,840699,기타
84,냉동 해면연체류,8407,주꾸미,840701,주꾸미
84,냉동 해면연체류,8407,주꾸미,840798,주꾸미(수입)
84,냉동 해면연체류,8407,주꾸미,840799,기타
85,냉동 해면기타,8501,거북,850101,거북
85,냉동 해면기타,8501,거북,850102,바다거북
85,냉동 해면기타,8501,거북,850103,바다거북
85,냉동 해면기타,8501,거북,850198,거북(수입)
85,냉동 해면기타,8501,거북,850199,기타
85,냉동 해면기타,8502,개불,850201,개불
85,냉동 해면기타,8502,개불,850202,줄개불
85,냉동 해면기타,8502,개불,850298,개불(수입)
85,냉동 해면기타,8502,개불,850299,기타
85,냉동 해면기타,8503,갯지렁이,850301,갯지렁이
85,냉동 해면기타,8503,갯지렁이,850398,갯지렁이(수입)
85,냉동 해면기타,8503,갯지렁이,850399,기타
85,냉동 해면기타,8504,고래,850401,참고래
85,냉동 해면기타,8504,고래,850402,돌고래
85,냉동 해면기타,8504,고래,850403,밍크고래
85,냉동 해면기타,8504,고래,850404,브라이드고래
85,냉동 해면기타,8504,고래,850405,수염고래
85,냉동 해면기타,8504,고래,850406,쇠정어리고래
85,냉동 해면기타,8504,고래,850407,흰긴수염고래
85,냉동 해면기타,8504,고래,850408,긴수염고래
85,냉동 해면기타,8504,고래,850409,혹등고래
85,냉동 해면기타,8504,고래,850410,쇠고래
85,냉동 해면기타,8504,고래,850498,고래(수입)
85,냉동 해면기타,8504,고래,850499,기타
85,냉동 해면기타,8505,미더덕,850501,미더덕
85,냉동 해면기타,8505,미더덕,850502,오만등이
85,냉동 해면기타,8505,미더덕,850503,상칭미더덕
85,냉동 해면기타,8505,미더덕,850504,세줄미더덕
85,냉동 해면기타,8505,미더덕,850505,긴자루미더덕
85,냉동 해면기타,8505,미더덕,850506,두줄미더덕
85,냉동 해면기타,8505,미더덕,850507,주름미더덕
85,냉동 해면기타,8505,미더덕,850598,미더덕(수입)
85,냉동 해면기타,8505,미더덕,850599,기타
85,냉동 해면기타,8506,성게,850601,말똥성게
85,냉동 해면기타,8506,성게,850602,보라성게
85,냉동 해면기타,8506,성게,850603,북쪽말똥성게
85,냉동 해면기타,8506,성게,850604,분홍성게
85,냉동 해면기타,8506,성게,850605,성게알
85,냉동 해면기타,8506,성게,850698,성게(수입)
85,냉동 해면기타,8506,성게,850699,기타
85,냉동 해면기타,8507,우렁쉥이,850701,우렁쉥이
85,냉동 해면기타,8507,우렁쉥이,850798,우렁쉥이(수입)
85,냉동 해면기타,8507,우렁쉥이,850799,기타
85,냉동 해면기타,8508,해삼,850801,청해삼
85,냉동 해면기타,8508,해삼,850802,흑해삼
85,냉동 해면기타,8508,해삼,850803,홍해삼
85,냉동 해면기타,8508,해삼,850898,해삼(수입)
85,냉동 해면기타,8508,해삼,850899,기타
85,냉동 해면기타,8509,해파리,850901,해파리
85,냉동 해면기타,8509,해파리,850998,해파리(수입)
85,냉동 해면기타,8509,해파리,850999,기타
85,냉동 해면기타,8510,냉동복합,851001,냉동복합물
86,냉동 내수면어류,8601,가물치,860101,가물치
86,냉동 내수면어류,8601,가물치,860102,사두가물치
86,냉동 내수면어류,8601,가물치,860198,가물치(수입)
86,냉동 내수면어류,8601,가물치,860199,기타
86,냉동 내수면어류,8602,누치,860201,누치
86,냉동 내수면어류,8602,누치,860298,누치(수입)
86,냉동 내수면어류,8602,누치,860299,기타
86,냉동 내수면어류,8603,돔,860301,틸라피아
86,냉동 내수면어류,8603,돔,860398,돔(수입)
86,냉동 내수면어류,8603,돔,860399,기타
86,냉동 내수면어류,8604,메기,860401,찬넬메기
86,냉동 내수면어류,8604,도박,860402,참도박
86,냉동 내수면어류,8604,메기,860403,붕메기
86,냉동 내수면어류,8604,메기,860404,미유기
86,냉동 내수면어류,8604,메기,860498,메기(수입)
86,냉동 내수면어류,8604,메기,860499,기타
86,냉동 내수면어류,8605,미꾸라지,860501,기름종개
86,냉동 내수면어류,8605,미꾸라지,860502,미꾸리
86,냉동 내수면어류,8605,미꾸라지,860503,미호종개
86,냉동 내수면어류,8605,미꾸라지,860504,북방종개
86,냉동 내수면어류,8605,미꾸라지,860505,참종개
86,냉동 내수면어류,8605,미꾸라지,860506,부안종개
86,냉동 내수면어류,8605,미꾸라지,860507,왕종개
86,냉동 내수면어류,8605,미꾸라지,860508,점줄종개
86,냉동 내수면어류,8605,미꾸라지,860509,줄종개
86,냉동 내수면어류,8605,미꾸라지,860510,새코미꾸리
86,냉동 내수면어류,8605,미꾸라지,860511,수수미꾸리
86,냉동 내수면어류,8605,미꾸라지,860512,쏠종개
86,냉동 내수면어류,8605,미꾸라지,860513,종개
86,냉동 내수면어류,8605,미꾸라지,860514,쌀미꾸리
86,냉동 내수면어류,8605,미꾸라지,860598,미꾸라지(수입)
86,냉동 내수면어류,8605,미꾸라지,860599,기타
86,냉동 내수면어류,8606,동자개,860601,동자개
86,냉동 내수면어류,8606,모자반,860602,톳
86,냉동 내수면어류,8606,동자개,860603,밀자개
86,냉동 내수면어류,8606,동자개,860604,대농갱이
86,냉동 내수면어류,8606,동자개,860605,꼬치동자개
86,냉동 내수면어류,8606,동자개,860606,눈동자개
86,냉동 내수면어류,8606,동자개,860698,동자개(수입)
86,냉동 내수면어류,8606,동자개,860699,기타
86,냉동 내수면어류,8607,백련어,860701,백련어
86,냉동 내수면어류,8607,백련어,860798,백련어(수입)
86,냉동 내수면어류,8607,백련어,860799,기타
86,냉동 내수면어류,8608,장어,860801,뱀장어
86,냉동 내수면어류,8608,장어,860802,칠성장어
86,냉동 내수면어류,8608,장어,860803,무태장어
86,냉동 내수면어류,8608,장어,860898,장어(수입)
86,냉동 내수면어류,8608,장어,860899,기 타
86,냉동 내수면어류,8609,베스,860901,베스
86,냉동 내수면어류,8609,베스,860998,베스(수입)
86,냉동 내수면어류,8609,베스,860999,기타
86,냉동 내수면어류,8610,부루길,861001,부루길
86,냉동 내수면어류,8610,부루길,861098,부루길(수입)
86,냉동 내수면어류,8610,부루길,861099,기타
86,냉동 내수면어류,8611,붕어,861101,금붕어
